# Count_Alpha
# Time (s), Counts, Avg Counts in 1 seconds
# Time (s), Counts, Avg Counts in 1 seconds
      5232,    109, 72.106
      5233,    116, 72.118
      5234,    144, 72.140
      5235,     74, 72.140
      5236,     98, 72.148
      5237,     90, 72.153
      5238,    104, 72.162
      5239,     64, 72.160
      5240,     75, 72.161
      5241,     94, 72.167
      5242,     90, 72.172
      5243,    106, 72.182
      5244,    166, 72.210
      5245,     90, 72.215
      5246,     99, 72.223
      5247,     94, 72.229
      5248,    105, 72.239
      5249,     60, 72.235
      5250,     84, 72.239
      5251,     78, 72.240
      5252,    112, 72.252
      5253,     74, 72.253
      5254,     83, 72.256
      5255,    150, 72.278
      5256,    103, 72.287
      5257,     99, 72.295
      5258,    114, 72.307
      5259,     93, 72.313
      5260,    103, 72.322
      5261,    113, 72.334
      5262,     84, 72.338
      5263,     78, 72.339
      5264,    101, 72.348
      5265,     89, 72.352
      5266,    119, 72.366
      5267,     82, 72.369
      5268,    113, 72.381
      5269,    192, 72.415
      5270,    183, 72.448
      5271,    171, 72.476
      5272,    148, 72.498
      5273,    137, 72.517
      5274,    162, 72.543
      5275,    177, 72.573
      5276,    174, 72.603
      5277,    181, 72.634
      5278,    132, 72.651
      5279,    118, 72.665
      5280,     72, 72.664
      5281,     93, 72.670
      5282,    149, 72.692
      5283,    133, 72.710
      5284,     91, 72.715
      5285,    145, 72.736
      5286,     82, 72.739
      5287,     83, 72.742
      5288,     83, 72.745
      5289,    113, 72.756
      5290,    140, 72.776
      5291,    133, 72.793
      5292,    149, 72.815
      5293,    115, 72.827
      5294,    122, 72.842
      5295,     84, 72.845
      5296,    134, 72.863
      5297,    125, 72.878
      5298,    108, 72.888
      5299,     96, 72.894
      5300,     98, 72.902
      5301,    234, 72.948
      5302,    122, 72.962
      5303,    120, 72.976
      5304,     84, 72.979
      5305,    163, 73.005
      5306,    133, 73.022
      5307,    153, 73.045
      5308,    198, 73.081
      5309,    141, 73.101
      5310,    144, 73.121
      5311,    155, 73.145
      5312,    161, 73.170
      5313,    206, 73.208
      5314,    195, 73.243
      5315,    218, 73.285
      5316,    147, 73.306
      5317,    191, 73.339
      5318,    119, 73.353
      5319,    197, 73.388
      5320,    134, 73.405
      5321,    172, 73.434
      5322,    153, 73.456
      5323,    117, 73.469
      5324,    208, 73.507
      5325,    185, 73.539
      5326,    172, 73.568
      5327,    209, 73.606
      5328,    188, 73.639
      5329,    151, 73.661
      5330,    227, 73.705
      5331,    128, 73.720
# Time (s), Counts, Avg Counts in 1 seconds
      5332,    114, 73.732
      5333,    137, 73.750
      5334,    142, 73.770
      5335,    122, 73.783
      5336,    152, 73.806
      5337,    162, 73.831
      5338,    188, 73.863
      5339,    125, 73.878
      5340,    156, 73.901
      5341,    122, 73.915
      5342,     99, 73.922
      5343,     88, 73.926
      5344,     57, 73.921
      5345,     98, 73.928
      5346,     87, 73.932
      5347,    179, 73.962
      5348,     83, 73.964
      5349,     85, 73.968
      5350,     92, 73.973
      5351,    104, 73.981
      5352,    132, 73.998
      5353,    175, 74.026
      5354,    115, 74.038
      5355,    139, 74.056
      5356,    187, 74.089
      5357,    160, 74.113
      5358,    133, 74.130
      5359,    130, 74.145
      5360,    149, 74.167
      5361,    193, 74.200
      5362,    139, 74.219
      5363,    185, 74.250
      5364,    195, 74.284
      5365,    226, 74.327
      5366,    163, 74.352
      5367,    101, 74.360
      5368,    183, 74.391
      5369,    176, 74.419
      5370,    162, 74.444
      5371,    212, 74.483
      5372,    298, 74.546
      5373,    138, 74.564
      5374,    193, 74.597
      5375,    210, 74.636
      5376,    222, 74.677
      5377,    125, 74.691
      5378,    133, 74.708
      5379,    156, 74.731
      5380,    159, 74.754
      5381,    176, 74.783
      5382,    258, 74.835
      5383,    193, 74.868
      5384,    166, 74.894
      5385,    158, 74.917
      5386,    133, 74.933
      5387,    213, 74.972
      5388,    204, 75.008
      5389,    190, 75.041
      5390,    154, 75.063
      5391,    155, 75.085
      5392,    184, 75.116
      5393,    211, 75.154
      5394,    190, 75.186
      5395,    249, 75.235
      5396,    253, 75.285
      5397,    203, 75.321
      5398,    203, 75.357
      5399,    318, 75.425
      5400,    235, 75.469
      5401,    258, 75.521
      5402,    191, 75.553
      5403,    322, 75.622
      5404,    153, 75.644
      5405,    258, 75.695
      5406,    255, 75.745
      5407,    239, 75.790
      5408,    255, 75.841
      5409,    237, 75.886
      5410,    273, 75.941
      5411,    310, 76.006
      5412,    334, 76.078
      5413,    278, 76.135
      5414,    274, 76.190
      5415,    230, 76.233
      5416,    250, 76.281
      5417,    221, 76.322
      5418,    193, 76.354
      5419,    296, 76.415
      5420,    209, 76.452
      5421,    232, 76.496
      5422,    237, 76.540
      5423,    283, 76.598
      5424,    279, 76.654
      5425,    250, 76.702
      5426,    233, 76.746
      5427,    216, 76.785
      5428,    215, 76.823
      5429,    224, 76.864
      5430,    252, 76.913
      5431,    190, 76.944
# Time (s), Counts, Avg Counts in 1 seconds
      5432,    234, 76.988
      5433,    229, 77.030
      5434,    297, 77.091
      5435,    241, 77.137
      5436,    183, 77.166
      5437,    236, 77.210
      5438,    245, 77.257
      5439,    294, 77.317
      5440,    257, 77.366
      5441,    225, 77.407
      5442,    194, 77.440
      5443,    262, 77.491
      5444,    195, 77.523
      5445,    184, 77.553
      5446,    234, 77.596
      5447,    225, 77.637
      5448,    157, 77.659
      5449,    180, 77.687
      5450,    180, 77.715
      5451,    338, 77.787
      5452,    200, 77.821
      5453,    220, 77.860
      5454,    215, 77.898
      5455,    195, 77.930
      5456,    176, 77.957
      5457,    195, 77.990
      5458,    212, 78.027
      5459,    294, 78.086
      5460,    214, 78.124
      5461,    201, 78.158
      5462,    104, 78.165
      5463,     93, 78.169
      5464,    161, 78.192
      5465,    283, 78.248
      5466,    278, 78.303
      5467,    232, 78.345
      5468,    172, 78.371
      5469,    164, 78.395
      5470,    198, 78.427
      5471,    202, 78.461
      5472,    179, 78.489
      5473,    188, 78.519
      5474,    280, 78.574
      5475,    180, 78.602
      5476,    246, 78.648
      5477,     88, 78.651
      5478,    149, 78.670
      5479,    156, 78.691
      5480,    131, 78.706
      5481,    154, 78.726
      5482,    148, 78.745
      5483,    141, 78.762
      5484,    180, 78.790
      5485,    130, 78.804
      5486,    129, 78.818
      5487,    121, 78.829
      5488,    117, 78.840
      5489,    175, 78.866
      5490,    192, 78.897
      5491,    149, 78.916
      5492,    167, 78.940
      5493,    155, 78.961
      5494,    211, 78.997
      5495,    159, 79.019
      5496,    214, 79.056
      5497,    196, 79.088
      5498,    223, 79.127
      5499,    177, 79.154
      5500,    254, 79.201
      5501,    160, 79.223
      5502,    227, 79.263
      5503,    179, 79.291
      5504,    226, 79.331
      5505,    180, 79.358
      5506,    172, 79.383
      5507,    150, 79.402
      5508,    191, 79.433
      5509,    212, 79.469
      5510,    192, 79.499
      5511,    209, 79.535
      5512,    185, 79.563
      5513,    141, 79.580
      5514,    199, 79.612
      5515,    215, 79.649
      5516,    255, 79.697
      5517,    184, 79.725
      5518,    143, 79.742
      5519,    246, 79.787
      5520,    221, 79.826
      5521,    196, 79.857
      5522,    216, 79.894
      5523,    143, 79.911
      5524,     18, 79.894
      5525,     31, 79.881
      5526,     27, 79.867
      5527,     17, 79.850
      5528,     23, 79.834
      5529,     29, 79.821
      5530,     22, 79.805
      5531,     33, 79.792
# Time (s), Counts, Avg Counts in 1 seconds
      5532,     26, 79.778
      5533,     32, 79.765
      5534,     29, 79.751
      5535,     25, 79.736
      5536,     25, 79.722
      5537,     22, 79.706
      5538,     28, 79.692
      5539,     26, 79.678
      5540,     29, 79.664
      5541,     17, 79.647
      5542,     23, 79.632
      5543,     24, 79.617
      5544,     14, 79.599
      5545,     19, 79.583
      5546,     23, 79.568
      5547,     23, 79.552
      5548,     20, 79.536
      5549,     24, 79.521
      5550,     24, 79.506
      5551,     20, 79.490
      5552,     24, 79.476
      5553,     15, 79.458
      5554,     28, 79.444
      5555,     28, 79.431
      5556,     23, 79.415
      5557,     21, 79.400
      5558,     22, 79.384
      5559,     25, 79.370
      5560,     28, 79.356
      5561,     12, 79.338
      5562,     23, 79.323
      5563,     20, 79.307
      5564,     32, 79.294
      5565,     22, 79.279
      5566,     24, 79.264
      5567,     15, 79.247
      5568,     10, 79.228
      5569,     25, 79.214
      5570,     22, 79.198
      5571,     21, 79.183
      5572,     43, 79.173
      5573,     28, 79.160
      5574,     16, 79.143
      5575,     30, 79.130
      5576,     25, 79.115
      5577,     17, 79.099
      5578,     26, 79.084
      5579,     18, 79.068
      5580,     17, 79.051
      5581,     17, 79.035
      5582,     18, 79.019
      5583,     15, 79.002
      5584,     28, 78.988
      5585,     21, 78.973
      5586,     18, 78.956
      5587,     24, 78.942
      5588,     17, 78.925
      5589,     14, 78.908
      5590,     20, 78.892
      5591,     20, 78.877
      5592,     33, 78.864
      5593,     28, 78.851
      5594,     24, 78.836
      5595,     16, 78.820
      5596,     28, 78.806
      5597,     22, 78.791
      5598,     28, 78.777
      5599,     18, 78.761
      5600,     22, 78.746
      5601,     36, 78.735
      5602,     24, 78.720
      5603,     16, 78.704
      5604,     16, 78.687
      5605,     11, 78.669
      5606,     17, 78.653
      5607,     30, 78.640
      5608,     28, 78.627
      5609,     23, 78.612
      5610,     16, 78.595
      5611,     23, 78.581
      5612,     16, 78.564
      5613,     18, 78.548
      5614,     29, 78.535
      5615,     15, 78.518
      5616,     38, 78.507
      5617,     17, 78.491
      5618,     14, 78.474
      5619,     14, 78.457
      5620,     23, 78.442
      5621,     18, 78.426
      5622,     29, 78.413
      5623,     30, 78.401
      5624,     18, 78.385
      5625,     26, 78.371
      5626,     19, 78.355
      5627,     26, 78.341
      5628,     25, 78.327
      5629,     25, 78.313
      5630,     21, 78.298
      5631,     16, 78.282
# Time (s), Counts, Avg Counts in 1 seconds
      5632,     29, 78.269
      5633,     26, 78.255
      5634,     20, 78.240
      5635,     14, 78.223
      5636,     22, 78.208
      5637,     13, 78.191
      5638,     29, 78.178
      5639,     15, 78.162
      5640,     24, 78.147
      5641,     18, 78.132
      5642,     24, 78.117
      5643,     41, 78.108
      5644,     12, 78.090
      5645,     35, 78.079
      5646,     27, 78.066
      5647,     26, 78.052
      5648,     33, 78.040
      5649,     20, 78.025
      5650,     21, 78.010
      5651,     26, 77.996
      5652,     17, 77.980
      5653,     21, 77.965
      5654,     26, 77.952
      5655,     21, 77.937
      5656,     24, 77.923
      5657,     25, 77.909
      5658,     21, 77.894
      5659,     27, 77.881
      5660,     22, 77.866
      5661,     34, 77.855
      5662,     17, 77.839
      5663,     20, 77.824
      5664,     17, 77.808
      5665,     15, 77.792
      5666,     28, 77.779
      5667,     27, 77.765
      5668,     21, 77.751
      5669,     20, 77.735
      5670,     21, 77.721
      5671,     15, 77.704
      5672,     38, 77.694
      5673,     23, 77.680
      5674,     16, 77.664
      5675,     21, 77.649
      5676,     33, 77.637
      5677,     31, 77.625
      5678,     29, 77.613
      5679,     12, 77.596
      5680,     30, 77.583
      5681,     16, 77.567
      5682,     25, 77.553
      5683,     24, 77.540
      5684,     16, 77.524
      5685,     19, 77.508
      5686,     22, 77.494
      5687,     21, 77.479
      5688,     37, 77.469
      5689,     18, 77.453
      5690,     29, 77.441
      5691,     32, 77.429
      5692,     15, 77.413
      5693,     28, 77.400
      5694,     22, 77.386
      5695,     28, 77.373
      5696,     26, 77.360
      5697,     28, 77.347
      5698,     33, 77.335
      5699,     23, 77.321
      5700,     23, 77.307
      5701,     17, 77.292
      5702,     19, 77.277
      5703,     22, 77.262
      5704,     32, 77.251
      5705,     22, 77.237
      5706,      9, 77.219
      5707,     26, 77.206
      5708,     22, 77.191
      5709,     24, 77.178
      5710,     19, 77.163
      5711,     21, 77.148
      5712,     25, 77.135
      5713,     19, 77.120
      5714,     28, 77.107
      5715,     28, 77.095
      5716,     21, 77.080
      5717,     25, 77.067
      5718,     19, 77.052
      5719,     26, 77.039
      5720,     20, 77.024
      5721,     22, 77.010
      5722,     30, 76.998
      5723,     17, 76.982
      5724,     15, 76.966
      5725,     25, 76.953
      5726,     18, 76.938
      5727,     38, 76.928
      5728,     25, 76.915
      5729,     28, 76.902
      5730,     15, 76.886
      5731,     13, 76.870
# Time (s), Counts, Avg Counts in 1 seconds
      5732,     16, 76.854
      5733,     33, 76.843
      5734,     30, 76.831
      5735,     17, 76.816
      5736,     22, 76.801
      5737,     26, 76.788
      5738,     18, 76.773
      5739,     24, 76.760
      5740,     22, 76.746
      5741,     36, 76.735
      5742,     17, 76.720
      5743,     18, 76.705
      5744,     40, 76.696
      5745,     23, 76.682
      5746,     22, 76.668
      5747,     20, 76.654
      5748,     29, 76.641
      5749,     31, 76.630
      5750,     19, 76.615
      5751,     19, 76.600
      5752,     17, 76.585
      5753,     26, 76.572
      5754,     24, 76.559
      5755,     15, 76.543
      5756,     25, 76.530
      5757,     29, 76.518
      5758,     23, 76.504
      5759,     25, 76.491
      5760,     25, 76.478
      5761,     27, 76.466
      5762,     21, 76.451
      5763,     17, 76.436
      5764,     20, 76.422
      5765,     24, 76.409
      5766,     19, 76.394
      5767,     29, 76.382
      5768,     21, 76.368
      5769,     24, 76.355
      5770,     28, 76.342
      5771,     20, 76.328
      5772,     34, 76.317
      5773,     28, 76.305
      5774,     31, 76.293
      5775,     27, 76.281
      5776,     28, 76.269
      5777,     19, 76.254
      5778,     26, 76.241
      5779,     21, 76.228
      5780,     18, 76.213
      5781,     20, 76.199
      5782,     15, 76.183
      5783,     25, 76.170
      5784,     22, 76.156
      5785,     19, 76.142
      5786,     26, 76.129
      5787,     23, 76.116
      5788,     27, 76.103
      5789,     22, 76.090
      5790,     39, 76.080
      5791,     30, 76.069
      5792,     20, 76.055
      5793,     18, 76.040
      5794,     19, 76.025
      5795,     19, 76.011
      5796,     14, 75.995
      5797,     18, 75.981
      5798,     25, 75.968
      5799,     24, 75.955
      5800,     15, 75.940
      5801,     21, 75.926
      5802,     15, 75.910
      5803,     23, 75.897
      5804,     13, 75.881
      5805,     13, 75.865
      5806,     24, 75.852
      5807,     22, 75.839
      5808,     21, 75.825
      5809,     14, 75.809
      5810,     30, 75.798
      5811,     36, 75.788
      5812,     22, 75.774
      5813,     14, 75.759
      5814,     18, 75.744
      5815,     13, 75.729
      5816,     27, 75.716
      5817,     16, 75.701
      5818,     24, 75.688
      5819,     16, 75.673
      5820,     19, 75.659
      5821,     30, 75.648
      5822,     17, 75.633
      5823,     15, 75.618
      5824,     32, 75.607
      5825,     19, 75.593
      5826,     20, 75.579
      5827,     30, 75.567
      5828,     29, 75.556
      5829,     28, 75.544
      5830,     25, 75.531
      5831,     31, 75.520
# Time (s), Counts, Avg Counts in 1 seconds
      5832,     25, 75.507
      5833,     18, 75.493
      5834,     15, 75.478
      5835,     31, 75.467
      5836,     18, 75.453
      5837,     22, 75.439
      5838,     23, 75.426
      5839,     15, 75.411
      5840,     21, 75.397
      5841,     25, 75.385
      5842,     22, 75.372
      5843,     26, 75.359
      5844,     20, 75.345
      5845,     21, 75.332
      5846,     30, 75.321
      5847,     19, 75.307
      5848,     32, 75.296
      5849,     26, 75.284
      5850,     19, 75.270
      5851,     15, 75.255
      5852,     22, 75.241
      5853,     27, 75.229
      5854,     14, 75.214
      5855,     22, 75.201
      5856,     24, 75.188
      5857,     23, 75.175
      5858,     21, 75.162
      5859,     39, 75.153
      5860,     22, 75.140
      5861,     31, 75.129
      5862,     13, 75.113
      5863,     23, 75.100
      5864,     19, 75.086
      5865,     39, 75.077
      5866,     21, 75.064
      5867,     23, 75.051
      5868,     22, 75.038
      5869,     25, 75.026
      5870,     24, 75.013
      5871,     34, 75.003
      5872,     18, 74.989
      5873,     26, 74.976
      5874,     23, 74.964
      5875,     21, 74.950
      5876,     27, 74.938
      5877,     26, 74.926
      5878,     19, 74.913
      5879,     18, 74.898
      5880,     26, 74.886
      5881,     21, 74.873
      5882,     28, 74.861
      5883,     18, 74.847
      5884,     19, 74.834
      5885,     23, 74.821
      5886,     24, 74.808
      5887,     27, 74.797
      5888,     25, 74.784
      5889,     21, 74.771
      5890,     19, 74.757
      5891,     28, 74.746
      5892,     21, 74.733
      5893,      9, 74.716
      5894,     27, 74.705
      5895,     23, 74.692
      5896,     35, 74.682
      5897,     19, 74.668
      5898,     20, 74.655
      5899,     25, 74.643
      5900,     18, 74.629
      5901,     16, 74.614
      5902,     18, 74.600
      5903,     24, 74.588
      5904,     19, 74.574
      5905,     28, 74.563
      5906,     26, 74.551
      5907,     38, 74.542
      5908,     22, 74.529
      5909,     24, 74.517
      5910,     30, 74.506
      5911,     22, 74.493
      5912,     21, 74.480
      5913,     32, 74.469
      5914,     29, 74.458
      5915,     22, 74.445
      5916,     15, 74.431
      5917,     16, 74.417
      5918,     18, 74.403
      5919,     17, 74.389
      5920,     15, 74.374
      5921,     14, 74.359
      5922,     26, 74.348
      5923,     22, 74.335
      5924,     16, 74.321
      5925,     17, 74.307
      5926,     21, 74.294
      5927,     27, 74.282
      5928,     17, 74.268
      5929,     27, 74.257
      5930,     22, 74.244
      5931,     21, 74.231
# Time (s), Counts, Avg Counts in 1 seconds
      5932,     18, 74.217
      5933,     27, 74.206
      5934,     23, 74.193
      5935,     24, 74.181
      5936,     24, 74.169
      5937,     33, 74.159
      5938,     18, 74.145
      5939,     30, 74.134
      5940,     26, 74.122
      5941,     31, 74.112
      5942,     25, 74.100
      5943,     19, 74.087
      5944,     37, 74.078
      5945,     23, 74.065
      5946,     15, 74.051
      5947,     19, 74.037
      5948,     22, 74.025
      5949,     16, 74.011
      5950,     29, 74.000
      5951,     26, 73.988
      5952,     27, 73.977
      5953,     22, 73.964
      5954,     17, 73.950
      5955,     20, 73.937
      5956,     16, 73.923
      5957,     24, 73.911
      5958,     17, 73.897
      5959,     19, 73.884
      5960,     33, 73.874
      5961,     35, 73.865
      5962,     21, 73.852
      5963,     14, 73.837
      5964,     22, 73.825
      5965,     19, 73.811
      5966,     23, 73.799
      5967,     17, 73.785
      5968,     26, 73.774
      5969,     17, 73.760
      5970,     28, 73.749
      5971,     27, 73.738
      5972,     17, 73.724
      5973,     15, 73.710
      5974,     27, 73.699
      5975,     22, 73.686
      5976,     34, 73.677
      5977,     15, 73.662
      5978,     27, 73.651
      5979,     26, 73.640
      5980,     17, 73.626
      5981,     30, 73.616
      5982,     18, 73.602
      5983,     27, 73.591
      5984,     23, 73.579
      5985,     25, 73.567
      5986,     28, 73.556
      5987,     33, 73.546
      5988,     18, 73.533
      5989,     24, 73.521
      5990,     26, 73.510
      5991,     29, 73.499
      5992,     16, 73.485
      5993,     26, 73.474
      5994,     26, 73.462
      5995,     21, 73.450
      5996,     26, 73.438
      5997,     18, 73.425
      5998,     33, 73.415
      5999,     18, 73.402
      6000,     14, 73.388
      6001,     16, 73.374
      6002,     28, 73.363
      6003,     24, 73.351
      6004,     16, 73.337
      6005,     27, 73.326
      6006,     16, 73.313
      6007,     12, 73.298
      6008,     20, 73.285
      6009,     11, 73.270
      6010,     13, 73.256
      6011,     30, 73.246
      6012,     23, 73.233
      6013,     25, 73.222
      6014,     21, 73.209
      6015,     20, 73.197
      6016,     22, 73.185
      6017,     21, 73.172
      6018,     35, 73.163
      6019,     21, 73.150
      6020,     17, 73.137
      6021,     19, 73.124
      6022,     26, 73.113
      6023,     29, 73.102
      6024,     23, 73.090
      6025,     21, 73.078
      6026,     25, 73.066
      6027,     25, 73.055
      6028,     23, 73.043
      6029,     17, 73.030
      6030,     17, 73.016
      6031,     13, 73.002
# Time (s), Counts, Avg Counts in 1 seconds
      6032,     15, 72.988
      6033,     16, 72.975
      6034,     11, 72.960
      6035,     29, 72.950
      6036,     26, 72.938
      6037,     31, 72.928
      6038,     25, 72.917
      6039,     25, 72.906
      6040,     20, 72.893
      6041,     29, 72.883
      6042,     18, 72.870
      6043,     21, 72.857
      6044,     25, 72.846
      6045,     19, 72.833
      6046,     28, 72.822
      6047,     13, 72.808
      6048,     18, 72.795
      6049,     13, 72.781
      6050,     22, 72.769
      6051,     29, 72.759
      6052,     21, 72.746
      6053,     16, 72.733
      6054,     14, 72.719
      6055,     41, 72.712
      6056,     25, 72.700
      6057,     15, 72.687
      6058,     82, 72.689
      6059,    176, 72.713
      6060,    177, 72.738
      6061,    150, 72.756
      6062,     21, 72.744
      6063,     35, 72.735
      6064,     28, 72.724
      6065,     29, 72.714
      6066,     17, 72.701
      6067,     22, 72.689
      6068,     33, 72.680
      6069,     30, 72.670
      6070,     31, 72.660
      6071,     34, 72.651
      6072,     17, 72.637
      6073,     18, 72.625
      6074,     21, 72.612
      6075,     29, 72.602
      6076,     17, 72.589
      6077,     13, 72.575
      6078,     26, 72.564
      6079,     22, 72.552
      6080,     26, 72.541
      6081,     23, 72.530
      6082,     30, 72.520
      6083,     23, 72.508
      6084,     29, 72.498
      6085,     26, 72.487
      6086,     18, 72.474
      6087,     26, 72.463
      6088,     16, 72.450
      6089,     25, 72.439
      6090,     28, 72.428
      6091,     24, 72.417
      6092,     19, 72.404
      6093,     13, 72.390
      6094,     38, 72.382
      6095,     21, 72.370
      6096,     28, 72.360
      6097,     17, 72.347
      6098,     14, 72.333
      6099,     24, 72.322
      6100,     17, 72.309
      6101,     23, 72.297
      6102,     21, 72.285
      6103,     13, 72.271
      6104,     21, 72.259
      6105,     22, 72.248
      6106,     24, 72.236
      6107,     30, 72.226
      6108,     27, 72.216
      6109,     23, 72.204
      6110,     28, 72.194
      6111,     24, 72.183
      6112,     22, 72.171
      6113,     28, 72.161
      6114,     25, 72.150
      6115,     13, 72.136
      6116,     26, 72.125
      6117,     25, 72.114
      6118,     12, 72.100
      6119,     18, 72.087
      6120,     17, 72.075
      6121,     18, 72.062
      6122,     24, 72.051
      6123,     15, 72.038
      6124,     19, 72.025
      6125,     22, 72.013
      6126,     19, 72.001
      6127,     24, 71.990
      6128,     14, 71.976
      6129,     22, 71.965
      6130,     20, 71.953
      6131,     30, 71.943
# Time (s), Counts, Avg Counts in 1 seconds
      6132,     29, 71.933
      6133,     20, 71.921
      6134,     21, 71.909
      6135,     17, 71.896
      6136,     29, 71.886
      6137,     26, 71.876
      6138,     25, 71.865
      6139,     30, 71.855
      6140,     11, 71.841
      6141,     25, 71.830
      6142,     17, 71.817
      6143,     38, 71.810
      6144,     17, 71.797
      6145,     24, 71.786
      6146,     20, 71.774
      6147,     19, 71.762
      6148,     25, 71.751
      6149,     28, 71.741
      6150,     33, 71.732
      6151,     16, 71.719
      6152,     16, 71.706
      6153,     29, 71.696
      6154,     20, 71.684
      6155,     33, 71.675
      6156,     18, 71.663
      6157,     29, 71.653
      6158,     24, 71.642
      6159,     20, 71.630
      6160,      9, 71.615
      6161,     28, 71.605
      6162,     26, 71.595
      6163,     26, 71.584
      6164,     25, 71.573
      6165,     20, 71.561
      6166,     21, 71.550
      6167,     20, 71.538
      6168,     18, 71.526
      6169,     15, 71.513
      6170,     10, 71.498
      6171,     29, 71.489
      6172,     29, 71.479
      6173,     19, 71.467
      6174,     30, 71.457
      6175,     28, 71.447
      6176,     18, 71.435
      6177,     24, 71.424
      6178,     22, 71.413
      6179,     18, 71.400
      6180,     18, 71.388
      6181,     25, 71.377
      6182,     36, 71.369
      6183,     24, 71.358
      6184,     24, 71.347
      6185,     28, 71.337
      6186,     23, 71.326
      6187,     27, 71.316
      6188,     78, 71.318
      6189,    183, 71.343
      6190,    198, 71.372
      6191,    189, 71.399
      6192,     28, 71.389
      6193,     28, 71.379
      6194,     28, 71.370
      6195,     31, 71.360
      6196,     35, 71.352
      6197,     30, 71.343
      6198,     29, 71.333
      6199,     22, 71.322
      6200,     21, 71.310
      6201,     13, 71.297
      6202,     24, 71.286
      6203,     28, 71.276
      6204,     34, 71.267
      6205,     49, 71.262
      6206,     32, 71.253
      6207,     23, 71.242
      6208,     21, 71.231
      6209,     23, 71.220
      6210,     13, 71.206
      6211,     32, 71.198
