# High Pass Filter, R 16k, C 10 nF
# AWG_Sines.py
# Logarithmic frequency sweep
# offset 0.500, amplitude 0.500
# step through frequencies
16   1995 -0.0085  1.1719 -0.0045  1.0088
14   2239 -0.0101  1.1735 -0.0079  1.0330
12   2512 -0.0097  1.1619 -0.0065  1.0522
11   2818  0.0004  1.1676 -0.0000  1.0812
10   3162 -0.0106  1.1609 -0.0069  1.0798
9   3548 -0.0115  1.1706 -0.0080  1.1019
8   3981  0.0045  1.1681  0.0072  1.1113
7   4467  0.0001  1.1679  0.0125  1.1145
6   5012 -0.0380  1.1721 -0.0315  1.1292
6   5623  0.0347  1.1516  0.0332  1.1081
5   6310 -0.0262  1.1724 -0.0097  1.1444
4   7079 -0.0025  1.1691 -0.0018  1.1400
4   7943 -0.0194  1.1673 -0.0106  1.1429
4   8913 -0.0043  1.1654 -0.0004  1.1547
3  10000 -0.0138  1.1676 -0.0019  1.1499
312    100  0.0249  1.1638 -0.0014  0.1110
279    112  0.0194  1.1733 -0.0018  0.1218
248    126 -0.0120  1.1672 -0.0020  0.1373
222    141 -0.0334  1.1638 -0.0077  0.1525
198    158  0.0381  1.1715  0.0011  0.1697
176    178 -0.0124  1.1686 -0.0023  0.1905
156    200 -0.0081  1.1636  0.0001  0.2139
140    224 -0.0188  1.1695 -0.0060  0.2380
125    251 -0.0032  1.1680 -0.0027  0.2635
111    282 -0.0028  1.1664 -0.0020  0.2948
99    316  0.0022  1.1672 -0.0019  0.3233
88    355 -0.0059  1.1686 -0.0046  0.3606
79    398 -0.0166  1.1640  0.0008  0.3970
70    447 -0.0005  1.1676 -0.0011  0.4376
62    501  0.0009  1.1671 -0.0017  0.4820
56    562 -0.0198  1.1634 -0.0090  0.5287
50    631 -0.0155  1.1668 -0.0045  0.5757
44    708 -0.0037  1.1650 -0.0055  0.6278
39    794 -0.0048  1.1685 -0.0019  0.6774
35    891 -0.0085  1.1665 -0.0020  0.7273
