# Count_Alpha
# Time (s), Counts, Avg Counts in 1 seconds
      3153,    109, 116.228
      3154,    109, 116.225
      3155,     97, 116.219
      3156,     99, 116.213
      3157,    107, 116.210
      3158,    114, 116.210
      3159,    105, 116.206
      3160,    104, 116.202
      3161,    110, 116.200
      3162,    101, 116.195
      3163,    107, 116.192
      3164,     96, 116.186
      3165,    124, 116.188
      3166,    149, 116.199
      3167,    118, 116.200
      3168,    114, 116.199
      3169,    122, 116.201
      3170,    131, 116.205
      3171,    123, 116.208
      3172,    130, 116.212
      3173,     99, 116.207
      3174,    131, 116.211
      3175,     94, 116.204
      3176,    105, 116.201
      3177,    112, 116.199
      3178,    100, 116.194
      3179,    101, 116.189
      3180,    142, 116.197
      3181,    105, 116.194
      3182,    115, 116.193
      3183,    129, 116.198
      3184,     93, 116.190
      3185,    128, 116.194
      3186,    114, 116.193
      3187,    123, 116.195
      3188,    126, 116.199
      3189,     99, 116.193
      3190,    119, 116.194
      3191,    127, 116.197
      3192,    115, 116.197
      3193,    117, 116.197
      3194,    122, 116.199
      3195,    117, 116.199
      3196,     92, 116.192
      3197,    112, 116.190
      3198,    129, 116.194
      3199,    127, 116.198
      3200,    109, 116.196
      3201,    125, 116.198
      3202,    122, 116.200
      3203,    120, 116.201
      3204,    137, 116.208
      3205,     87, 116.199
      3206,    116, 116.199
      3207,    108, 116.196
      3208,    122, 116.198
      3209,    110, 116.196
      3210,    111, 116.194
      3211,    114, 116.194
      3212,    124, 116.196
      3213,    101, 116.191
      3214,    112, 116.190
      3215,    105, 116.186
      3216,    120, 116.188
      3217,    123, 116.190
      3218,    109, 116.188
      3219,    101, 116.183
      3220,    121, 116.184
      3221,    107, 116.181
      3222,    121, 116.183
      3223,    111, 116.181
      3224,    110, 116.179
      3225,    126, 116.182
      3226,    116, 116.182
      3227,     98, 116.177
      3228,    112, 116.175
      3229,    102, 116.171
      3230,    104, 116.167
      3231,    107, 116.164
      3232,    124, 116.167
      3233,    124, 116.169
      3234,    125, 116.172
      3235,    110, 116.170
      3236,    105, 116.166
      3237,    118, 116.167
      3238,    114, 116.166
      3239,     94, 116.159
      3240,    141, 116.167
      3241,    111, 116.165
      3242,    100, 116.160
      3243,     97, 116.154
      3244,    121, 116.156
      3245,    126, 116.159
      3246,    129, 116.163
      3247,    121, 116.165
      3248,     97, 116.159
      3249,    114, 116.158
# Time (s), Counts, Avg Counts in 1 seconds
      3250,    124, 116.160
      3251,    109, 116.158
      3252,    127, 116.161
      3253,    129, 116.165
      3254,    128, 116.169
      3255,    124, 116.172
      3256,    118, 116.172
      3257,    107, 116.169
      3258,    112, 116.168
      3259,    115, 116.168
      3260,    110, 116.166
      3261,    129, 116.170
      3262,    108, 116.167
      3263,    116, 116.167
      3264,    131, 116.172
      3265,    116, 116.172
      3266,    131, 116.176
      3267,    119, 116.177
      3268,    105, 116.174
      3269,    133, 116.179
      3270,    146, 116.188
      3271,    112, 116.187
      3272,    101, 116.182
      3273,    138, 116.189
      3274,    131, 116.194
      3275,    132, 116.198
      3276,    121, 116.200
      3277,    150, 116.210
      3278,    115, 116.210
      3279,    101, 116.205
      3280,    130, 116.210
      3281,    101, 116.205
      3282,    121, 116.206
      3283,    128, 116.210
      3284,    104, 116.206
      3285,    114, 116.206
      3286,    101, 116.201
      3287,    120, 116.202
      3288,    128, 116.206
      3289,    119, 116.207
      3290,    115, 116.206
      3291,    118, 116.207
      3292,    110, 116.205
      3293,    120, 116.206
      3294,    119, 116.207
      3295,     94, 116.200
      3296,    115, 116.200
      3297,    107, 116.197
      3298,    102, 116.192
      3299,    123, 116.195
      3300,    136, 116.201
      3301,    102, 116.196
      3302,    127, 116.200
      3303,    118, 116.200
      3304,    101, 116.195
      3305,    108, 116.193
      3306,    149, 116.203
      3307,    114, 116.202
      3308,    149, 116.212
      3309,    125, 116.215
      3310,     93, 116.208
      3311,    108, 116.205
      3312,     86, 116.196
      3313,    106, 116.193
      3314,    104, 116.189
      3315,    134, 116.195
      3316,    111, 116.193
      3317,    105, 116.190
      3318,    118, 116.190
      3319,    107, 116.188
      3320,    123, 116.190
      3321,    101, 116.185
      3322,    122, 116.187
      3323,    104, 116.183
      3324,    123, 116.185
      3325,    109, 116.183
      3326,    112, 116.182
      3327,    112, 116.180
      3328,    150, 116.191
      3329,    142, 116.199
      3330,    100, 116.194
      3331,    134, 116.199
      3332,    123, 116.201
      3333,     97, 116.195
      3334,    123, 116.197
      3335,    117, 116.198
      3336,    118, 116.198
      3337,    127, 116.201
      3338,    125, 116.204
      3339,    118, 116.205
      3340,    112, 116.203
      3341,    117, 116.204
      3342,    140, 116.211
      3343,    117, 116.211
      3344,    147, 116.220
      3345,    101, 116.216
      3346,    111, 116.214
      3347,    135, 116.220
      3348,    122, 116.222
      3349,    124, 116.224
# Time (s), Counts, Avg Counts in 1 seconds
      3350,    124, 116.226
      3351,    125, 116.229
      3352,    139, 116.236
      3353,    108, 116.233
      3354,    110, 116.232
      3355,     99, 116.226
      3356,    135, 116.232
      3357,    106, 116.229
      3358,     90, 116.221
      3359,    121, 116.222
      3360,     90, 116.214
      3361,    117, 116.215
      3362,    101, 116.210
      3363,    131, 116.215
      3364,    102, 116.210
      3365,    105, 116.207
      3366,    110, 116.205
      3367,    100, 116.200
      3368,    101, 116.196
      3369,    121, 116.197
      3370,    125, 116.200
      3371,    119, 116.201
      3372,     99, 116.195
      3373,    122, 116.197
      3374,    109, 116.195
      3375,    115, 116.195
      3376,    116, 116.195
      3377,    105, 116.191
      3378,    113, 116.190
      3379,    110, 116.188
      3380,    112, 116.187
      3381,    106, 116.184
      3382,    118, 116.185
      3383,    110, 116.183
      3384,    109, 116.181
      3385,    126, 116.183
      3386,     85, 116.174
      3387,    105, 116.171
      3388,    150, 116.181
      3389,     92, 116.174
      3390,    113, 116.173
      3391,    115, 116.172
      3392,    107, 116.170
      3393,    133, 116.175
      3394,    112, 116.173
      3395,    110, 116.172
      3396,    104, 116.168
      3397,    128, 116.171
      3398,    105, 116.168
      3399,    112, 116.167
      3400,     94, 116.160
      3401,     91, 116.153
      3402,    116, 116.153
      3403,    115, 116.152
      3404,    108, 116.150
      3405,    101, 116.145
      3406,    100, 116.141
      3407,    130, 116.145
      3408,    119, 116.146
      3409,    116, 116.146
      3410,    112, 116.144
      3411,    118, 116.145
      3412,    126, 116.148
      3413,    121, 116.149
      3414,    122, 116.151
      3415,    109, 116.149
      3416,    107, 116.146
      3417,    120, 116.147
      3418,    109, 116.145
      3419,    115, 116.145
      3420,    109, 116.143
      3421,    100, 116.138
      3422,    119, 116.139
      3423,    112, 116.138
      3424,    134, 116.143
      3425,    123, 116.145
      3426,    104, 116.141
      3427,    114, 116.141
      3428,    105, 116.137
      3429,    107, 116.135
      3430,    122, 116.136
      3431,    116, 116.136
      3432,    144, 116.145
      3433,    115, 116.144
      3434,    148, 116.154
      3435,    108, 116.151
      3436,    119, 116.152
      3437,    123, 116.154
      3438,    125, 116.157
      3439,    108, 116.154
      3440,    110, 116.152
      3441,    117, 116.153
      3442,     98, 116.147
      3443,    129, 116.151
      3444,    128, 116.155
      3445,    141, 116.162
      3446,    123, 116.164
      3447,    106, 116.161
      3448,    120, 116.162
      3449,    135, 116.168
# Time (s), Counts, Avg Counts in 1 seconds
      3450,    129, 116.171
      3451,    135, 116.177
      3452,    119, 116.178
      3453,    125, 116.180
      3454,    148, 116.190
      3455,    122, 116.191
      3456,    148, 116.201
      3457,    129, 116.205
      3458,    111, 116.203
      3459,    103, 116.199
      3460,    133, 116.204
      3461,    107, 116.201
      3462,    114, 116.201
      3463,    119, 116.202
      3464,    126, 116.204
      3465,    100, 116.200
      3466,    127, 116.203
      3467,    120, 116.204
      3468,    125, 116.207
      3469,    120, 116.208
      3470,    109, 116.206
      3471,    113, 116.205
      3472,    117, 116.205
      3473,    109, 116.203
      3474,    135, 116.208
      3475,    104, 116.205
      3476,    113, 116.204
      3477,     98, 116.198
      3478,    103, 116.195
      3479,    106, 116.192
      3480,    138, 116.198
      3481,    125, 116.200
      3482,    136, 116.206
      3483,    107, 116.204
      3484,    119, 116.204
      3485,    120, 116.206
      3486,     98, 116.200
      3487,    111, 116.199
      3488,    107, 116.196
      3489,    123, 116.198
      3490,     88, 116.190
      3491,    104, 116.186
      3492,    112, 116.185
      3493,    111, 116.184
      3494,    120, 116.185
      3495,     97, 116.179
      3496,    127, 116.182
      3497,    119, 116.183
      3498,    112, 116.182
      3499,    134, 116.187
      3500,    117, 116.187
      3501,    135, 116.193
      3502,     97, 116.187
      3503,    128, 116.191
      3504,    109, 116.188
      3505,    145, 116.197
      3506,    111, 116.195
      3507,     96, 116.189
      3508,     97, 116.184
      3509,    105, 116.181
      3510,    114, 116.180
      3511,    120, 116.181
      3512,    128, 116.185
      3513,    134, 116.190
      3514,    123, 116.192
      3515,    128, 116.195
      3516,    117, 116.195
      3517,    120, 116.196
      3518,     80, 116.186
      3519,    115, 116.186
      3520,    131, 116.190
      3521,    123, 116.192
      3522,    110, 116.190
      3523,    114, 116.189
      3524,    134, 116.195
      3525,    118, 116.195
      3526,     89, 116.187
      3527,    107, 116.185
      3528,    127, 116.188
      3529,    125, 116.190
      3530,    131, 116.195
      3531,    146, 116.203
      3532,    130, 116.207
      3533,    111, 116.206
      3534,    111, 116.204
      3535,    121, 116.205
      3536,    100, 116.201
      3537,    113, 116.200
      3538,    108, 116.198
      3539,    127, 116.201
      3540,    112, 116.199
      3541,    109, 116.197
      3542,    127, 116.200
      3543,    130, 116.204
      3544,    113, 116.203
      3545,    105, 116.200
      3546,    108, 116.198
      3547,    154, 116.209
      3548,    128, 116.212
      3549,    107, 116.209
# Time (s), Counts, Avg Counts in 1 seconds
      3550,    119, 116.210
      3551,    113, 116.209
      3552,    136, 116.215
      3553,     96, 116.209
      3554,    100, 116.205
      3555,    122, 116.206
      3556,    112, 116.205
      3557,    116, 116.205
      3558,    138, 116.211
      3559,    117, 116.211
      3560,    108, 116.209
      3561,    139, 116.216
      3562,    117, 116.216
      3563,    124, 116.218
      3564,    101, 116.214
      3565,    116, 116.214
      3566,    111, 116.212
      3567,    141, 116.219
      3568,    105, 116.216
      3569,    156, 116.227
      3570,    121, 116.229
      3571,    103, 116.225
      3572,    105, 116.222
      3573,    118, 116.222
      3574,    110, 116.220
      3575,    116, 116.220
      3576,    114, 116.220
      3577,    125, 116.222
      3578,    108, 116.220
      3579,    121, 116.221
      3580,    137, 116.227
      3581,    101, 116.223
      3582,     84, 116.214
      3583,    115, 116.213
      3584,     99, 116.209
      3585,    111, 116.207
      3586,    125, 116.210
      3587,    146, 116.218
      3588,    145, 116.226
      3589,    134, 116.231
      3590,    109, 116.229
      3591,     79, 116.219
      3592,    139, 116.225
      3593,    124, 116.227
      3594,    134, 116.232
      3595,    127, 116.235
      3596,    122, 116.237
      3597,    124, 116.239
      3598,    132, 116.243
      3599,    114, 116.243
      3600,     95, 116.237
      3601,    140, 116.244
      3602,     99, 116.239
      3603,    131, 116.243
      3604,    114, 116.242
      3605,    114, 116.242
      3606,    114, 116.241
      3607,    105, 116.238
      3608,     81, 116.228
      3609,    123, 116.230
      3610,    109, 116.228
      3611,    116, 116.228
      3612,    147, 116.236
      3613,    122, 116.238
      3614,    111, 116.237
      3615,     80, 116.226
      3616,    109, 116.224
      3617,    103, 116.221
      3618,    105, 116.217
      3619,    101, 116.213
      3620,    134, 116.218
      3621,    101, 116.214
      3622,    118, 116.214
      3623,    139, 116.221
      3624,    157, 116.232
      3625,    177, 116.249
      3626,    125, 116.252
      3627,     87, 116.243
      3628,    124, 116.246
      3629,    148, 116.255
      3630,    111, 116.253
      3631,    111, 116.252
      3632,    113, 116.251
      3633,    126, 116.253
      3634,     91, 116.246
      3635,    121, 116.248
      3636,    116, 116.248
      3637,    110, 116.246
      3638,    103, 116.242
      3639,    127, 116.245
      3640,    101, 116.241
      3641,    102, 116.237
      3642,    106, 116.234
      3643,    137, 116.240
      3644,    128, 116.243
      3645,    111, 116.242
      3646,    121, 116.243
      3647,    134, 116.248
      3648,    127, 116.251
      3649,    146, 116.259
# Time (s), Counts, Avg Counts in 1 seconds
      3650,    117, 116.259
      3651,    112, 116.258
      3652,    111, 116.257
      3653,    125, 116.259
      3654,    130, 116.263
      3655,    125, 116.265
      3656,    111, 116.264
      3657,    118, 116.264
      3658,     95, 116.259
      3659,    108, 116.256
      3660,    106, 116.253
      3661,    140, 116.260
      3662,    108, 116.258
      3663,    111, 116.256
      3664,    130, 116.260
      3665,     98, 116.255
      3666,    122, 116.257
      3667,    121, 116.258
      3668,    127, 116.261
      3669,    109, 116.259
      3670,    100, 116.254
      3671,    123, 116.256
      3672,    113, 116.255
      3673,    140, 116.262
      3674,    111, 116.260
      3675,    121, 116.262
      3676,    107, 116.259
      3677,    107, 116.257
      3678,    111, 116.255
      3679,    102, 116.251
      3680,    124, 116.253
      3681,    113, 116.253
      3682,    120, 116.254
      3683,    105, 116.250
      3684,    116, 116.250
      3685,    121, 116.252
      3686,    139, 116.258
      3687,    123, 116.260
      3688,    132, 116.264
      3689,     91, 116.257
      3690,    117, 116.257
      3691,    128, 116.261
      3692,    128, 116.264
      3693,     96, 116.258
      3694,    107, 116.256
      3695,    124, 116.258
      3696,     92, 116.251
      3697,    119, 116.252
      3698,    115, 116.252
      3699,    121, 116.253
      3700,    122, 116.255
      3701,    112, 116.253
      3702,    101, 116.249
      3703,    130, 116.253
      3704,    143, 116.260
      3705,     97, 116.255
      3706,    105, 116.252
      3707,    100, 116.247
      3708,    112, 116.246
      3709,    125, 116.249
      3710,    135, 116.254
      3711,    109, 116.252
      3712,    137, 116.258
      3713,     98, 116.253
      3714,    114, 116.252
      3715,    125, 116.254
      3716,    137, 116.260
      3717,    117, 116.260
      3718,    110, 116.258
      3719,     99, 116.254
      3720,    118, 116.254
      3721,     98, 116.249
      3722,    108, 116.247
      3723,    127, 116.250
      3724,    125, 116.252
      3725,    120, 116.253
      3726,    121, 116.255
      3727,    126, 116.257
      3728,    119, 116.258
      3729,     97, 116.253
      3730,    110, 116.251
      3731,    113, 116.250
      3732,    116, 116.250
      3733,    145, 116.258
      3734,     83, 116.249
      3735,    101, 116.245
      3736,    122, 116.246
      3737,    111, 116.245
      3738,    124, 116.247
      3739,    136, 116.252
      3740,    149, 116.261
      3741,    108, 116.259
      3742,    109, 116.257
      3743,    109, 116.255
      3744,    105, 116.252
      3745,    109, 116.250
      3746,    128, 116.253
      3747,    111, 116.252
      3748,     93, 116.246
      3749,    122, 116.247
# Time (s), Counts, Avg Counts in 1 seconds
      3750,    107, 116.245
      3751,    110, 116.243
      3752,    108, 116.241
      3753,    106, 116.238
      3754,    119, 116.239
      3755,    110, 116.237
      3756,    119, 116.238
      3757,    130, 116.241
      3758,     98, 116.237
      3759,    124, 116.239
      3760,    111, 116.237
      3761,    133, 116.242
      3762,     82, 116.232
      3763,    118, 116.233
      3764,    100, 116.229
      3765,    104, 116.225
      3766,    113, 116.224
      3767,    135, 116.229
      3768,    105, 116.226
      3769,    100, 116.222
      3770,    121, 116.223
      3771,    117, 116.224
      3772,    116, 116.224
      3773,    139, 116.230
      3774,    107, 116.227
      3775,    112, 116.226
      3776,     97, 116.221
      3777,    110, 116.219
      3778,    145, 116.227
      3779,    126, 116.230
      3780,    129, 116.233
      3781,    109, 116.231
      3782,    113, 116.230
      3783,    102, 116.226
      3784,    113, 116.225
      3785,    100, 116.221
      3786,    124, 116.223
      3787,    121, 116.224
      3788,    104, 116.221
      3789,    117, 116.221
      3790,     83, 116.213
      3791,    111, 116.211
      3792,    106, 116.208
      3793,    107, 116.206
      3794,    122, 116.208
      3795,    139, 116.214
      3796,    120, 116.215
      3797,     99, 116.210
      3798,    106, 116.207
      3799,     89, 116.200
      3800,    128, 116.203
      3801,    103, 116.200
      3802,    116, 116.200
      3803,    114, 116.199
      3804,    122, 116.201
      3805,     82, 116.191
      3806,    102, 116.188
      3807,    105, 116.185
      3808,    112, 116.184
      3809,    111, 116.182
      3810,    102, 116.178
      3811,    117, 116.179
      3812,    107, 116.176
      3813,     98, 116.171
      3814,    134, 116.176
      3815,    119, 116.177
      3816,    122, 116.178
      3817,    107, 116.176
      3818,    112, 116.175
      3819,    121, 116.176
      3820,    129, 116.180
      3821,    120, 116.181
      3822,    104, 116.177
      3823,    113, 116.177
      3824,    109, 116.175
      3825,     99, 116.170
      3826,    119, 116.171
      3827,    121, 116.172
      3828,    127, 116.175
      3829,    109, 116.173
      3830,    115, 116.173
      3831,    109, 116.171
      3832,     93, 116.165
      3833,    100, 116.160
      3834,    118, 116.161
      3835,    112, 116.160
      3836,    130, 116.163
      3837,    100, 116.159
      3838,    119, 116.160
      3839,    117, 116.160
      3840,    136, 116.165
      3841,    106, 116.163
      3842,    126, 116.165
      3843,    121, 116.167
      3844,    106, 116.164
      3845,    114, 116.163
      3846,    103, 116.160
      3847,     98, 116.155
      3848,    113, 116.154
      3849,    111, 116.153
# Time (s), Counts, Avg Counts in 1 seconds
      3850,    133, 116.157
      3851,    137, 116.163
      3852,    168, 116.176
      3853,    135, 116.181
      3854,    120, 116.182
      3855,    117, 116.183
      3856,    111, 116.181
      3857,    121, 116.183
      3858,    109, 116.181
      3859,    147, 116.189
      3860,    113, 116.188
      3861,    117, 116.188
      3862,    120, 116.189
      3863,     95, 116.184
      3864,    104, 116.180
      3865,     99, 116.176
      3866,    136, 116.181
      3867,    131, 116.185
      3868,    128, 116.188
      3869,    114, 116.187
      3870,    117, 116.188
      3871,    150, 116.197
      3872,    120, 116.198
      3873,    108, 116.195
      3874,    112, 116.194
      3875,    120, 116.195
      3876,    131, 116.199
      3877,    110, 116.198
      3878,    107, 116.195
      3879,    117, 116.195
      3880,    133, 116.200
      3881,    119, 116.200
      3882,    109, 116.199
      3883,     95, 116.193
      3884,    137, 116.198
      3885,    108, 116.196
      3886,    108, 116.194
      3887,    143, 116.201
      3888,    114, 116.201
      3889,    120, 116.202
      3890,    104, 116.198
      3891,    113, 116.198
      3892,    114, 116.197
      3893,    115, 116.197
      3894,    115, 116.196
      3895,    110, 116.195
      3896,    128, 116.198
      3897,    121, 116.199
      3898,     99, 116.195
      3899,     84, 116.186
      3900,    113, 116.185
      3901,    109, 116.184
      3902,    133, 116.188
      3903,    122, 116.189
      3904,    100, 116.185
      3905,    110, 116.184
      3906,    116, 116.184
      3907,    129, 116.187
      3908,    108, 116.185
      3909,    122, 116.186
      3910,    110, 116.185
      3911,    121, 116.186
      3912,    116, 116.186
      3913,    109, 116.184
      3914,    137, 116.189
      3915,    109, 116.188
      3916,    101, 116.184
      3917,    125, 116.186
      3918,    102, 116.182
      3919,    130, 116.186
      3920,    123, 116.188
      3921,    116, 116.188
      3922,    128, 116.191
      3923,    125, 116.193
      3924,    104, 116.190
      3925,    132, 116.194
      3926,    122, 116.195
      3927,    110, 116.194
      3928,    102, 116.190
      3929,    115, 116.190
      3930,    126, 116.192
      3931,    137, 116.198
      3932,    119, 116.198
      3933,    120, 116.199
      3934,    133, 116.204
      3935,    118, 116.204
      3936,    120, 116.205
      3937,    121, 116.206
      3938,    105, 116.203
      3939,    116, 116.203
      3940,    110, 116.202
      3941,    114, 116.201
      3942,    109, 116.199
      3943,     97, 116.194
      3944,    120, 116.195
      3945,    137, 116.201
      3946,    138, 116.206
      3947,    105, 116.203
      3948,    138, 116.209
      3949,    102, 116.205
# Time (s), Counts, Avg Counts in 1 seconds
      3950,    130, 116.209
      3951,     91, 116.203
      3952,    110, 116.201
      3953,    125, 116.203
      3954,    111, 116.202
      3955,    123, 116.204
      3956,     95, 116.198
      3957,    112, 116.197
      3958,    114, 116.197
      3959,     86, 116.189
      3960,    109, 116.187
      3961,    112, 116.186
      3962,    123, 116.188
      3963,    117, 116.188
      3964,    118, 116.188
      3965,    128, 116.191
      3966,    123, 116.193
      3967,    114, 116.192
      3968,     95, 116.187
      3969,    130, 116.191
      3970,    141, 116.197
      3971,    131, 116.201
      3972,    118, 116.201
      3973,     99, 116.197
      3974,    130, 116.200
      3975,    114, 116.200
      3976,    111, 116.198
      3977,    114, 116.198
      3978,    127, 116.201
      3979,    121, 116.202
      3980,    122, 116.203
      3981,     96, 116.198
      3982,     99, 116.194
      3983,    125, 116.196
      3984,    116, 116.196
      3985,    122, 116.197
      3986,    112, 116.196
      3987,    132, 116.200
      3988,    125, 116.203
      3989,     97, 116.198
      3990,    104, 116.195
      3991,    120, 116.196
      3992,    140, 116.202
      3993,    106, 116.199
      3994,    109, 116.197
      3995,    100, 116.193
      3996,     90, 116.186
      3997,    128, 116.190
      3998,    110, 116.188
      3999,    129, 116.191
      4000,    106, 116.189
      4001,    117, 116.189
      4002,    114, 116.188
      4003,     96, 116.183
      4004,    115, 116.183
      4005,    105, 116.180
      4006,     91, 116.174
      4007,    113, 116.173
      4008,     91, 116.166
      4009,    139, 116.172
      4010,    105, 116.169
      4011,    113, 116.169
      4012,     98, 116.164
      4013,    128, 116.167
      4014,    119, 116.168
      4015,    102, 116.164
      4016,    109, 116.162
      4017,     99, 116.158
      4018,    143, 116.165
      4019,    131, 116.169
      4020,    112, 116.167
      4021,    117, 116.168
      4022,    131, 116.171
      4023,    109, 116.170
      4024,     91, 116.163
      4025,    108, 116.161
      4026,    117, 116.161
      4027,    126, 116.164
      4028,    127, 116.167
      4029,    104, 116.164
      4030,    108, 116.162
      4031,    110, 116.160
      4032,    124, 116.162
      4033,    101, 116.158
      4034,    113, 116.157
      4035,     77, 116.148
      4036,    108, 116.146
      4037,    102, 116.142
      4038,    117, 116.142
      4039,    119, 116.143
      4040,    108, 116.141
      4041,    108, 116.139
      4042,    115, 116.139
      4043,    114, 116.138
      4044,     92, 116.132
      4045,    136, 116.137
      4046,    113, 116.136
      4047,    134, 116.141
      4048,    120, 116.142
      4049,    125, 116.144
# Time (s), Counts, Avg Counts in 1 seconds
      4050,    119, 116.145
      4051,    112, 116.143
      4052,    144, 116.150
      4053,    135, 116.155
      4054,    115, 116.155
      4055,    112, 116.154
      4056,     99, 116.150
      4057,    111, 116.148
      4058,    121, 116.149
      4059,    103, 116.146
      4060,    112, 116.145
      4061,    127, 116.148
      4062,    103, 116.145
      4063,    113, 116.144
      4064,    113, 116.143
      4065,    118, 116.143
      4066,    115, 116.143
      4067,    131, 116.147
      4068,    137, 116.152
      4069,    105, 116.149
      4070,    109, 116.147
      4071,    115, 116.147
      4072,     79, 116.138
      4073,    114, 116.137
      4074,    118, 116.138
      4075,    106, 116.135
      4076,    118, 116.136
      4077,     95, 116.131
      4078,    127, 116.133
      4079,    116, 116.133
      4080,    134, 116.138
      4081,    110, 116.136
      4082,     95, 116.131
      4083,    113, 116.130
      4084,    109, 116.128
      4085,    126, 116.131
      4086,    118, 116.131
      4087,    101, 116.128
      4088,    110, 116.126
      4089,    101, 116.122
      4090,    127, 116.125
      4091,    120, 116.126
      4092,    133, 116.130
      4093,    110, 116.129
      4094,    122, 116.130
      4095,    114, 116.130
      4096,    127, 116.132
      4097,    131, 116.136
      4098,    131, 116.140
      4099,    112, 116.139
      4100,    116, 116.139
      4101,    103, 116.135
      4102,    103, 116.132
      4103,    115, 116.132
      4104,    134, 116.136
      4105,     89, 116.129
      4106,    119, 116.130
      4107,    122, 116.132
      4108,    112, 116.131
      4109,    108, 116.129
      4110,    104, 116.126
      4111,    107, 116.123
      4112,    109, 116.122
      4113,    112, 116.121
      4114,     90, 116.114
      4115,    127, 116.117
      4116,    110, 116.115
      4117,    128, 116.118
      4118,     97, 116.114
      4119,    134, 116.118
      4120,    132, 116.122
      4121,    101, 116.118
      4122,    113, 116.117
      4123,    112, 116.116
      4124,    100, 116.112
      4125,    105, 116.110
      4126,    123, 116.111
      4127,    105, 116.109
      4128,    110, 116.107
      4129,    133, 116.111
      4130,    134, 116.116
      4131,    128, 116.119
      4132,    118, 116.119
      4133,     97, 116.114
      4134,    114, 116.114
      4135,    122, 116.115
      4136,    123, 116.117
      4137,    124, 116.119
      4138,    121, 116.120
      4139,    101, 116.116
      4140,    124, 116.118
      4141,     99, 116.114
      4142,    118, 116.115
      4143,    108, 116.113
      4144,    100, 116.109
      4145,    135, 116.113
      4146,    121, 116.114
      4147,    115, 116.114
      4148,    108, 116.112
      4149,    107, 116.110
# Time (s), Counts, Avg Counts in 1 seconds
      4150,    108, 116.108
      4151,    126, 116.110
      4152,    147, 116.118
      4153,    134, 116.122
      4154,    109, 116.121
      4155,    129, 116.124
      4156,    106, 116.121
      4157,    112, 116.120
      4158,     99, 116.116
      4159,    121, 116.117
      4160,    107, 116.115
      4161,     98, 116.111
      4162,    122, 116.112
      4163,    111, 116.111
      4164,    109, 116.109
      4165,    106, 116.107
      4166,    131, 116.110
      4167,    108, 116.108
      4168,    112, 116.107
      4169,    123, 116.109
      4170,     90, 116.103
      4171,    119, 116.103
      4172,    123, 116.105
      4173,    103, 116.102
      4174,    117, 116.102
      4175,    110, 116.101
      4176,    124, 116.103
      4177,    121, 116.104
      4178,     93, 116.098
      4179,    137, 116.103
      4180,    130, 116.107
      4181,    110, 116.105
      4182,    115, 116.105
      4183,    101, 116.101
      4184,    117, 116.101
      4185,    115, 116.101
      4186,    114, 116.101
      4187,     98, 116.096
      4188,    122, 116.098
      4189,    121, 116.099
      4190,    130, 116.102
      4191,    115, 116.102
      4192,    139, 116.107
      4193,    119, 116.108
      4194,    136, 116.113
      4195,    122, 116.114
      4196,    134, 116.119
      4197,    107, 116.116
      4198,     88, 116.110
      4199,    128, 116.113
      4200,    116, 116.113
      4201,    102, 116.109
      4202,    110, 116.108
      4203,    133, 116.112
      4204,    120, 116.113
      4205,    119, 116.113
      4206,    114, 116.113
      4207,    118, 116.113
      4208,    135, 116.118
      4209,    131, 116.121
      4210,    102, 116.118
      4211,     94, 116.113
      4212,    104, 116.110
      4213,    105, 116.107
      4214,    130, 116.110
      4215,    105, 116.108
      4216,     95, 116.103
      4217,    110, 116.101
      4218,    123, 116.103
      4219,    149, 116.111
      4220,    112, 116.110
      4221,    119, 116.111
      4222,    130, 116.114
      4223,    115, 116.114
      4224,    100, 116.110
      4225,    117, 116.110
      4226,    138, 116.115
      4227,    124, 116.117
      4228,    113, 116.116
      4229,    130, 116.120
      4230,     99, 116.116
      4231,    131, 116.119
      4232,    113, 116.118
      4233,     96, 116.114
      4234,    114, 116.113
      4235,    116, 116.113
      4236,    129, 116.116
      4237,    105, 116.113
      4238,    123, 116.115
      4239,    119, 116.116
      4240,    157, 116.126
      4241,    109, 116.124
      4242,    121, 116.125
      4243,    121, 116.126
      4244,    135, 116.131
      4245,    113, 116.130
      4246,    111, 116.129
      4247,     94, 116.123
      4248,    134, 116.128
      4249,    110, 116.126
# Time (s), Counts, Avg Counts in 1 seconds
      4250,     95, 116.121
      4251,    126, 116.124
      4252,    104, 116.121
      4253,    107, 116.118
      4254,    102, 116.115
      4255,    117, 116.115
      4256,    117, 116.116
      4257,    112, 116.115
      4258,    142, 116.121
      4259,    119, 116.121
      4260,    100, 116.118
      4261,    113, 116.117
      4262,    121, 116.118
      4263,    106, 116.116
      4264,    130, 116.119
      4265,    107, 116.117
      4266,    106, 116.114
      4267,    108, 116.112
      4268,    108, 116.110
      4269,    112, 116.109
      4270,    106, 116.107
      4271,    116, 116.107
      4272,    127, 116.110
      4273,    123, 116.111
      4274,    119, 116.112
      4275,    124, 116.114
      4276,     99, 116.110
      4277,    103, 116.107
      4278,    108, 116.105
      4279,    126, 116.107
      4280,    111, 116.106
      4281,    103, 116.103
      4282,    116, 116.103
      4283,    117, 116.103
      4284,    123, 116.105
      4285,     99, 116.101
      4286,    117, 116.101
      4287,    103, 116.098
      4288,     98, 116.093
      4289,    117, 116.094
      4290,    120, 116.095
      4291,    117, 116.095
      4292,    133, 116.099
      4293,    127, 116.101
