# Count_Alpha
# Time (s), Counts, Avg Counts in 1 seconds
     16543,    421, 393.287
     16544,    399, 393.290
     16545,    372, 393.280
     16546,    405, 393.285
     16547,    484, 393.325
     16548,    367, 393.314
     16549,    388, 393.311
     16550,    366, 393.299
     16551,    422, 393.312
     16552,    538, 393.375
     16553,    372, 393.366
     16554,    368, 393.355
     16555,    373, 393.346
     16556,    391, 393.345
     16557,    394, 393.345
     16558,    390, 393.344
     16559,    390, 393.342
     16560,    402, 393.346
     16561,    417, 393.356
# Time (s), Counts, Avg Counts in 1 seconds
     16562,    394, 393.356
     16563,    380, 393.351
     16564,    390, 393.349
     16565,    351, 393.331
     16566,    373, 393.322
     16567,    379, 393.316
     16568,    452, 393.341
     16569,    435, 393.359
     16570,    321, 393.328
     16571,    395, 393.329
     16572,    395, 393.329
     16573,    398, 393.331
     16574,    412, 393.339
     16575,    389, 393.338
     16576,    400, 393.340
     16577,    346, 393.320
     16578,    383, 393.316
     16579,    355, 393.299
     16580,    395, 393.300
     16581,    371, 393.290
     16582,    426, 393.304
     16583,    363, 393.291
     16584,    373, 393.282
     16585,    401, 393.286
     16586,    403, 393.290
     16587,    418, 393.301
     16588,    428, 393.316
     16589,    371, 393.306
     16590,    394, 393.306
     16591,    396, 393.307
     16592,    416, 393.317
     16593,    383, 393.313
     16594,    442, 393.334
     16595,    336, 393.309
     16596,    379, 393.303
     16597,    423, 393.316
     16598,    425, 393.329
     16599,    423, 393.342
     16600,    357, 393.326
     16601,    404, 393.331
     16602,    422, 393.343
     16603,    438, 393.362
     16604,    391, 393.361
     16605,    387, 393.359
     16606,    389, 393.357
     16607,    351, 393.338
     16608,    441, 393.359
     16609,    334, 393.334
     16610,    379, 393.328
     16611,    393, 393.327
     16612,    397, 393.329
     16613,    404, 393.333
     16614,    376, 393.326
     16615,    403, 393.330
     16616,    385, 393.327
     16617,    352, 393.309
     16618,    406, 393.314
     16619,    367, 393.303
     16620,    400, 393.306
     16621,    373, 393.297
     16622,    410, 393.305
     16623,    396, 393.306
     16624,    403, 393.310
     16625,    437, 393.328
     16626,    453, 393.354
     16627,    380, 393.348
     16628,    397, 393.349
     16629,    380, 393.344
     16630,    348, 393.325
     16631,    440, 393.344
     16632,    515, 393.396
     16633,    506, 393.443
     16634,    552, 393.510
     16635,    400, 393.513
     16636,    379, 393.507
     16637,    401, 393.510
     16638,    522, 393.564
     16639,    369, 393.554
     16640,    440, 393.573
     16641,    392, 393.573
     16642,    374, 393.564
     16643,    353, 393.547
     16644,    335, 393.523
     16645,    405, 393.527
     16646,    429, 393.542
     16647,    421, 393.554
     16648,    386, 393.551
     16649,    379, 393.545
     16650,    438, 393.563
     16651,    401, 393.566
     16652,    483, 393.604
     16653,    370, 393.594
     16654,    384, 393.590
     16655,    391, 393.589
     16656,    374, 393.581
     16657,    419, 393.591
     16658,    416, 393.601
     16659,    434, 393.617
     16660,    405, 393.622
     16661,    387, 393.619
# Time (s), Counts, Avg Counts in 1 seconds
     16662,    379, 393.613
     16663,    442, 393.633
     16664,    402, 393.637
     16665,    418, 393.647
     16666,    393, 393.647
     16667,    364, 393.635
     16668,    388, 393.632
     16669,    427, 393.646
     16670,    396, 393.647
     16671,    353, 393.630
     16672,    330, 393.604
     16673,    409, 393.610
     16674,    419, 393.621
     16675,    418, 393.631
     16676,    409, 393.637
     16677,    440, 393.656
     16678,    363, 393.644
     16679,    425, 393.656
     16680,    410, 393.663
     16681,    347, 393.644
     16682,    360, 393.630
     16683,    432, 393.646
     16684,    364, 393.634
     16685,    417, 393.643
     16686,    435, 393.660
     16687,    441, 393.680
     16688,    404, 393.684
     16689,    428, 393.698
     16690,    370, 393.689
     16691,    392, 393.688
     16692,    396, 393.689
     16693,    366, 393.677
     16694,    373, 393.669
     16695,    401, 393.672
     16696,    367, 393.661
     16697,    399, 393.663
     16698,    396, 393.664
     16699,    419, 393.675
     16700,    350, 393.657
     16701,    388, 393.654
     16702,    410, 393.661
     16703,    388, 393.659
     16704,    366, 393.647
     16705,    393, 393.647
     16706,    428, 393.661
     16707,    381, 393.656
     16708,    385, 393.652
     16709,    404, 393.657
     16710,    368, 393.646
     16711,    389, 393.644
     16712,    365, 393.633
     16713,    399, 393.635
     16714,    410, 393.641
     16715,    418, 393.651
     16716,    383, 393.647
     16717,    404, 393.651
     16718,    354, 393.635
     16719,    399, 393.637
     16720,    371, 393.628
     16721,    401, 393.631
     16722,    384, 393.627
     16723,    326, 393.600
     16724,    372, 393.591
     16725,    409, 393.597
     16726,    392, 393.597
     16727,    340, 393.575
     16728,    407, 393.580
     16729,    385, 393.577
     16730,    459, 393.603
     16731,    447, 393.625
     16732,    429, 393.639
     16733,    358, 393.625
     16734,    406, 393.630
     16735,    412, 393.637
     16736,    417, 393.647
     16737,    379, 393.641
     16738,    389, 393.639
     16739,    346, 393.620
     16740,    354, 393.604
     16741,    395, 393.604
     16742,    409, 393.610
     16743,    384, 393.607
     16744,    447, 393.628
     16745,    379, 393.622
     16746,    359, 393.608
     16747,    384, 393.604
     16748,    399, 393.607
     16749,    423, 393.618
     16750,    419, 393.629
     16751,    433, 393.644
     16752,    412, 393.652
     16753,    380, 393.646
     16754,    379, 393.640
     16755,    353, 393.624
     16756,    388, 393.622
     16757,    409, 393.628
     16758,    366, 393.617
     16759,    370, 393.608
     16760,    414, 393.616
     16761,    436, 393.633
# Time (s), Counts, Avg Counts in 1 seconds
     16762,    398, 393.634
     16763,    435, 393.651
     16764,    398, 393.653
     16765,    406, 393.658
     16766,    368, 393.647
     16767,    362, 393.635
     16768,    415, 393.643
     16769,    353, 393.627
     16770,    340, 393.606
     16771,    418, 393.615
     16772,    337, 393.593
     16773,    368, 393.583
     16774,    397, 393.584
     16775,    388, 393.582
     16776,    335, 393.558
     16777,    410, 393.565
     16778,    380, 393.560
     16779,    362, 393.547
     16780,    386, 393.544
     16781,    356, 393.529
     16782,    372, 393.521
     16783,    384, 393.517
     16784,    371, 393.508
     16785,    418, 393.518
     16786,    420, 393.528
     16787,    463, 393.556
     16788,    434, 393.572
     16789,    397, 393.573
     16790,    387, 393.570
     16791,    402, 393.574
     16792,    390, 393.572
     16793,    374, 393.565
     16794,    397, 393.566
     16795,    406, 393.571
     16796,    398, 393.573
     16797,    388, 393.570
     16798,    351, 393.554
     16799,    381, 393.549
     16800,    428, 393.562
     16801,    368, 393.552
     16802,    416, 393.561
     16803,    404, 393.565
     16804,    411, 393.572
     16805,    369, 393.562
     16806,    402, 393.566
     16807,    391, 393.565
     16808,    437, 393.582
     16809,    383, 393.577
     16810,    336, 393.555
     16811,    354, 393.539
     16812,    431, 393.554
     16813,    378, 393.548
     16814,    381, 393.543
     16815,    429, 393.557
     16816,    321, 393.529
     16817,    420, 393.539
     16818,    402, 393.542
     16819,    385, 393.539
     16820,    460, 393.565
     16821,    431, 393.579
     16822,    372, 393.571
     16823,    407, 393.576
     16824,    398, 393.578
     16825,    417, 393.587
     16826,    416, 393.596
     16827,    447, 393.617
     16828,    407, 393.622
     16829,    403, 393.626
     16830,    341, 393.605
     16831,    399, 393.607
     16832,    363, 393.595
     16833,    466, 393.623
     16834,    390, 393.622
     16835,    362, 393.610
     16836,    384, 393.606
     16837,    376, 393.599
     16838,    348, 393.581
     16839,    374, 393.574
     16840,    400, 393.576
     16841,    433, 393.592
     16842,    387, 393.589
     16843,    350, 393.572
     16844,    369, 393.563
     16845,    397, 393.564
     16846,    388, 393.562
     16847,    369, 393.552
     16848,    371, 393.544
     16849,    351, 393.527
     16850,    404, 393.531
     16851,    387, 393.529
     16852,    400, 393.531
     16853,    465, 393.559
     16854,    406, 393.564
     16855,    369, 393.554
     16856,    378, 393.548
     16857,    402, 393.551
     16858,    389, 393.550
     16859,    422, 393.561
     16860,    422, 393.572
     16861,    382, 393.567
# Time (s), Counts, Avg Counts in 1 seconds
     16862,    364, 393.556
     16863,    432, 393.571
     16864,    378, 393.565
     16865,    361, 393.552
     16866,    350, 393.535
     16867,    356, 393.521
     16868,    354, 393.506
     16869,    389, 393.504
     16870,    412, 393.511
     16871,    406, 393.516
     16872,    393, 393.516
     16873,    425, 393.528
     16874,    408, 393.533
     16875,    369, 393.524
     16876,    373, 393.516
     16877,    369, 393.507
     16878,    441, 393.525
     16879,    398, 393.526
     16880,    439, 393.544
     16881,    426, 393.556
     16882,    360, 393.543
     16883,    389, 393.542
     16884,    429, 393.555
     16885,    380, 393.550
     16886,    378, 393.544
     16887,    416, 393.553
     16888,    414, 393.561
     16889,    384, 393.557
     16890,    432, 393.572
     16891,    365, 393.561
     16892,    382, 393.556
     16893,    345, 393.538
     16894,    393, 393.538
     16895,    341, 393.518
     16896,    399, 393.520
     16897,    308, 393.487
     16898,    350, 393.471
     16899,    409, 393.477
     16900,    392, 393.476
     16901,    404, 393.480
     16902,    384, 393.476
     16903,    407, 393.482
     16904,    378, 393.476
     16905,    387, 393.473
     16906,    389, 393.472
     16907,    393, 393.471
     16908,    408, 393.477
     16909,    378, 393.471
     16910,    401, 393.474
     16911,    392, 393.473
     16912,    406, 393.478
     16913,    311, 393.447
     16914,    356, 393.433
     16915,    370, 393.424
     16916,    370, 393.415
     16917,    371, 393.407
     16918,    412, 393.414
     16919,    414, 393.422
     16920,    382, 393.417
     16921,    413, 393.425
     16922,    408, 393.430
     16923,    404, 393.434
     16924,    389, 393.432
     16925,    452, 393.454
     16926,    385, 393.451
     16927,    388, 393.449
     16928,    410, 393.455
     16929,    441, 393.473
     16930,    407, 393.478
     16931,    400, 393.481
     16932,    395, 393.481
     16933,    463, 393.507
     16934,    406, 393.512
     16935,    383, 393.508
     16936,    387, 393.506
     16937,    417, 393.514
     16938,    422, 393.525
     16939,    340, 393.505
     16940,    362, 393.493
     16941,    381, 393.489
     16942,    381, 393.484
     16943,    360, 393.471
     16944,    437, 393.488
     16945,    394, 393.488
     16946,    403, 393.491
     16947,    385, 393.488
     16948,    406, 393.493
     16949,    357, 393.479
     16950,    386, 393.477
     16951,    408, 393.482
     16952,    387, 393.479
     16953,    384, 393.476
     16954,    387, 393.474
     16955,    377, 393.467
     16956,    397, 393.469
     16957,    385, 393.466
     16958,    409, 393.471
     16959,    390, 393.470
     16960,    380, 393.465
     16961,    409, 393.471
# Time (s), Counts, Avg Counts in 1 seconds
     16962,    405, 393.475
     16963,    455, 393.498
     16964,    384, 393.494
     16965,    356, 393.481
     16966,    389, 393.479
     16967,    367, 393.469
     16968,    351, 393.453
     16969,    393, 393.453
     16970,    354, 393.439
     16971,    427, 393.451
     16972,    373, 393.443
     16973,    385, 393.440
     16974,    422, 393.451
     16975,    348, 393.434
     16976,    353, 393.419
     16977,    380, 393.414
     16978,    407, 393.419
     16979,    429, 393.432
     16980,    405, 393.437
     16981,    414, 393.444
     16982,    375, 393.437
     16983,    470, 393.466
     16984,    345, 393.448
     16985,    429, 393.461
     16986,    389, 393.459
     16987,    391, 393.458
     16988,    392, 393.458
     16989,    440, 393.475
     16990,    378, 393.469
     16991,    392, 393.469
     16992,    366, 393.459
     16993,    448, 393.479
     16994,    330, 393.455
     16995,    381, 393.451
     16996,    427, 393.463
     16997,    416, 393.471
     16998,    394, 393.471
     16999,    425, 393.483
     17000,    408, 393.488
     17001,    371, 393.480
     17002,    392, 393.479
     17003,    356, 393.466
     17004,    453, 393.488
     17005,    342, 393.469
     17006,    384, 393.465
     17007,    403, 393.469
     17008,    434, 393.484
     17009,    357, 393.470
     17010,    481, 393.502
     17011,    336, 393.481
     17012,    439, 393.498
     17013,    358, 393.485
     17014,    356, 393.471
     17015,    407, 393.476
     17016,    402, 393.479
     17017,    435, 393.494
     17018,    384, 393.491
     17019,    414, 393.498
     17020,    413, 393.505
     17021,    376, 393.499
     17022,    361, 393.487
     17023,    348, 393.471
     17024,    371, 393.463
     17025,    365, 393.452
     17026,    385, 393.449
     17027,    369, 393.440
     17028,    383, 393.437
     17029,    408, 393.442
     17030,    409, 393.447
     17031,    369, 393.439
     17032,    397, 393.440
     17033,    449, 393.460
     17034,    415, 393.468
     17035,    394, 393.468
     17036,    413, 393.475
     17037,    394, 393.475
     17038,    452, 393.496
     17039,    387, 393.494
     17040,    444, 393.512
     17041,    393, 393.512
     17042,    404, 393.516
     17043,    457, 393.539
     17044,    422, 393.549
     17045,    385, 393.546
     17046,    386, 393.543
     17047,    391, 393.542
     17048,    358, 393.529
     17049,    387, 393.527
     17050,    363, 393.516
     17051,    375, 393.509
     17052,    426, 393.521
     17053,    457, 393.544
     17054,    423, 393.554
     17055,    376, 393.548
     17056,    415, 393.556
     17057,    421, 393.566
     17058,    372, 393.558
     17059,    369, 393.549
     17060,    439, 393.565
     17061,    428, 393.578
# Time (s), Counts, Avg Counts in 1 seconds
     17062,    379, 393.573
     17063,    367, 393.563
     17064,    378, 393.557
     17065,    426, 393.569
     17066,    403, 393.572
     17067,    426, 393.584
     17068,    393, 393.584
     17069,    426, 393.595
     17070,    312, 393.566
     17071,    346, 393.549
     17072,    386, 393.547
     17073,    463, 393.571
     17074,    425, 393.582
     17075,    364, 393.572
     17076,    389, 393.570
     17077,    352, 393.556
     17078,    402, 393.559
     17079,    423, 393.569
     17080,    441, 393.586
     17081,    412, 393.592
     17082,    354, 393.578
     17083,    382, 393.574
     17084,    380, 393.569
     17085,    398, 393.571
     17086,    402, 393.574
     17087,    412, 393.580
     17088,    393, 393.580
     17089,    449, 393.600
     17090,    378, 393.594
     17091,    415, 393.602
     17092,    388, 393.600
     17093,    354, 393.586
     17094,    446, 393.604
     17095,    387, 393.602
     17096,    404, 393.606
     17097,    379, 393.601
     17098,    356, 393.587
     17099,    372, 393.580
     17100,    374, 393.573
     17101,    378, 393.567
     17102,    358, 393.555
     17103,    419, 393.564
     17104,    434, 393.578
     17105,    395, 393.579
     17106,    400, 393.581
     17107,    367, 393.572
     17108,    407, 393.576
     17109,    375, 393.570
     17110,    387, 393.567
     17111,    398, 393.569
     17112,    395, 393.569
     17113,    376, 393.563
     17114,    399, 393.565
     17115,    369, 393.556
     17116,    369, 393.548
     17117,    388, 393.546
     17118,    389, 393.544
     17119,    373, 393.537
     17120,    372, 393.530
     17121,    378, 393.524
     17122,    365, 393.514
     17123,    417, 393.522
     17124,    340, 393.504
     17125,    395, 393.504
     17126,    420, 393.514
     17127,    375, 393.507
     17128,    325, 393.483
     17129,    393, 393.483
     17130,    410, 393.489
     17131,    395, 393.489
     17132,    364, 393.479
     17133,    370, 393.471
     17134,    406, 393.475
     17135,    371, 393.467
     17136,    431, 393.480
     17137,    400, 393.483
     17138,    432, 393.496
     17139,    380, 393.491
     17140,    377, 393.486
     17141,    362, 393.475
     17142,    453, 393.495
     17143,    383, 393.492
     17144,    352, 393.477
     17145,    366, 393.468
     17146,    343, 393.450
     17147,    442, 393.467
     17148,    356, 393.454
     17149,    387, 393.452
     17150,    416, 393.460
     17151,    478, 393.489
     17152,    407, 393.494
     17153,    428, 393.506
     17154,    414, 393.513
     17155,    407, 393.517
     17156,    387, 393.515
     17157,    438, 393.531
     17158,    405, 393.534
     17159,    361, 393.523
     17160,    403, 393.526
     17161,    382, 393.523
# Time (s), Counts, Avg Counts in 1 seconds
     17162,    417, 393.531
     17163,    352, 393.516
     17164,    414, 393.523
     17165,    392, 393.523
     17166,    397, 393.524
     17167,    381, 393.520
     17168,    400, 393.522
     17169,    431, 393.535
     17170,    429, 393.547
     17171,    360, 393.536
     17172,    400, 393.538
     17173,    383, 393.534
     17174,    382, 393.530
     17175,    399, 393.532
     17176,    422, 393.542
     17177,    388, 393.540
     17178,    401, 393.542
     17179,    388, 393.541
     17180,    413, 393.547
     17181,    440, 393.563
     17182,    406, 393.567
     17183,    415, 393.575
     17184,    427, 393.586
     17185,    397, 393.587
     17186,    351, 393.573
     17187,    402, 393.576
     17188,    398, 393.577
     17189,    381, 393.573
     17190,    386, 393.570
     17191,    394, 393.570
     17192,    356, 393.558
     17193,    424, 393.568
     17194,    400, 393.570
     17195,    373, 393.563
     17196,    441, 393.579
     17197,    410, 393.585
     17198,    397, 393.586
     17199,    387, 393.584
     17200,    444, 393.601
     17201,    349, 393.586
     17202,    425, 393.597
     17203,    330, 393.575
     17204,    425, 393.586
     17205,    382, 393.582
     17206,    403, 393.585
     17207,    401, 393.587
     17208,    356, 393.575
     17209,    407, 393.579
     17210,    393, 393.579
     17211,    476, 393.607
     17212,    323, 393.583
     17213,    382, 393.579
     17214,    411, 393.585
     17215,    372, 393.578
     17216,    426, 393.589
     17217,    406, 393.593
     17218,    338, 393.574
     17219,    396, 393.575
     17220,    344, 393.558
     17221,    398, 393.560
     17222,    350, 393.545
     17223,    361, 393.534
     17224,    428, 393.546
     17225,    416, 393.553
     17226,    390, 393.552
     17227,    368, 393.543
     17228,    358, 393.531
     17229,    338, 393.513
     17230,    467, 393.537
     17231,    333, 393.517
     17232,    460, 393.539
     17233,    353, 393.526
     17234,    436, 393.540
     17235,    340, 393.522
     17236,    368, 393.513
     17237,    406, 393.518
     17238,    391, 393.517
     17239,    363, 393.506
     17240,    402, 393.509
     17241,    383, 393.506
     17242,    381, 393.502
     17243,    394, 393.502
     17244,    361, 393.491
     17245,    363, 393.481
     17246,    392, 393.480
     17247,    375, 393.474
     17248,    376, 393.468
     17249,    351, 393.454
     17250,    415, 393.461
     17251,    415, 393.468
     17252,    432, 393.481
     17253,    409, 393.486
     17254,    364, 393.477
     17255,    360, 393.465
     17256,    433, 393.479
     17257,    367, 393.470
     17258,    392, 393.469
     17259,    401, 393.472
     17260,    427, 393.483
     17261,    441, 393.499
# Time (s), Counts, Avg Counts in 1 seconds
     17262,    358, 393.487
     17263,    385, 393.484
     17264,    362, 393.474
     17265,    396, 393.474
     17266,    385, 393.472
     17267,    446, 393.489
     17268,    428, 393.501
     17269,    352, 393.487
     17270,    457, 393.508
     17271,    386, 393.505
     17272,    429, 393.517
     17273,    427, 393.528
     17274,    409, 393.533
     17275,    348, 393.518
     17276,    468, 393.543
     17277,    370, 393.535
     17278,    374, 393.529
     17279,    391, 393.528
     17280,    395, 393.528
     17281,    380, 393.524
     17282,    355, 393.511
     17283,    390, 393.510
     17284,    412, 393.516
     17285,    393, 393.516
     17286,    421, 393.525
     17287,    346, 393.509
     17288,    413, 393.516
     17289,    473, 393.542
     17290,    372, 393.535
     17291,    401, 393.537
     17292,    333, 393.517
     17293,    406, 393.522
     17294,    406, 393.526
     17295,    387, 393.524
     17296,    375, 393.517
     17297,    418, 393.526
     17298,    422, 393.535
     17299,    369, 393.527
     17300,    385, 393.524
     17301,    406, 393.528
     17302,    386, 393.526
     17303,    395, 393.526
     17304,    420, 393.535
     17305,    409, 393.540
     17306,    312, 393.513
     17307,    392, 393.513
     17308,    367, 393.504
     17309,    420, 393.513
     17310,    381, 393.509
     17311,    374, 393.502
     17312,    417, 393.510
     17313,    405, 393.514
     17314,    400, 393.516
     17315,    431, 393.528
     17316,    417, 393.536
     17317,    372, 393.529
     17318,    411, 393.534
     17319,    390, 393.533
     17320,    401, 393.536
     17321,    385, 393.533
     17322,    348, 393.518
     17323,    395, 393.518
     17324,    377, 393.513
     17325,    410, 393.518
     17326,    463, 393.541
     17327,    395, 393.542
     17328,    451, 393.560
     17329,    429, 393.572
     17330,    416, 393.579
     17331,    417, 393.587
     17332,    371, 393.579
     17333,    338, 393.561
     17334,    388, 393.560
     17335,    366, 393.551
     17336,    391, 393.550
     17337,    361, 393.539
     17338,    406, 393.543
     17339,    397, 393.544
     17340,    419, 393.553
     17341,    392, 393.552
     17342,    383, 393.549
     17343,    383, 393.545
     17344,    410, 393.551
     17345,    435, 393.564
     17346,    331, 393.544
     17347,    387, 393.542
     17348,    398, 393.543
     17349,    411, 393.549
     17350,    393, 393.549
     17351,    384, 393.545
     17352,    390, 393.544
     17353,    406, 393.548
     17354,    364, 393.539
     17355,    386, 393.536
     17356,    444, 393.553
     17357,    375, 393.547
     17358,    437, 393.561
     17359,    380, 393.556
     17360,    406, 393.560
     17361,    374, 393.554
# Time (s), Counts, Avg Counts in 1 seconds
     17362,    433, 393.567
     17363,    398, 393.568
     17364,    440, 393.583
     17365,    392, 393.583
     17366,    396, 393.583
     17367,    388, 393.582
     17368,    405, 393.585
     17369,    359, 393.574
     17370,    428, 393.585
     17371,    355, 393.573
     17372,    411, 393.578
     17373,    392, 393.578
     17374,    383, 393.574
     17375,    418, 393.582
     17376,    377, 393.577
     17377,    370, 393.569
     17378,    430, 393.581
     17379,    455, 393.601
     17380,    414, 393.607
     17381,    363, 393.598
     17382,    372, 393.591
     17383,    390, 393.589
     17384,    362, 393.579
     17385,    347, 393.564
     17386,    361, 393.554
     17387,    405, 393.558
     17388,    324, 393.536
     17389,    360, 393.525
     17390,    380, 393.520
     17391,    436, 393.534
     17392,    430, 393.546
     17393,    397, 393.547
     17394,    425, 393.557
     17395,    484, 393.586
     17396,    373, 393.579
     17397,    355, 393.567
     17398,    363, 393.557
     17399,    378, 393.552
     17400,    391, 393.551
     17401,    356, 393.539
     17402,    384, 393.536
     17403,    428, 393.547
     17404,    391, 393.546
     17405,    404, 393.550
     17406,    415, 393.556
     17407,    429, 393.568
     17408,    377, 393.563
     17409,    391, 393.562
     17410,    407, 393.566
     17411,    392, 393.566
     17412,    418, 393.573
     17413,    396, 393.574
     17414,    468, 393.598
     17415,    384, 393.595
     17416,    384, 393.592
     17417,    429, 393.603
     17418,    356, 393.591
     17419,    419, 393.599
     17420,    410, 393.604
     17421,    394, 393.604
     17422,    379, 393.600
     17423,    408, 393.604
     17424,    377, 393.599
     17425,    379, 393.594
     17426,    428, 393.605
     17427,    428, 393.616
     17428,    382, 393.612
     17429,    430, 393.624
     17430,    433, 393.636
     17431,    408, 393.641
     17432,    390, 393.640
     17433,    452, 393.658
     17434,    409, 393.663
     17435,    393, 393.663
     17436,    447, 393.680
     17437,    369, 393.672
     17438,    334, 393.653
     17439,    406, 393.657
     17440,    366, 393.648
     17441,    417, 393.656
     17442,    399, 393.657
     17443,    418, 393.665
     17444,    334, 393.646
     17445,    431, 393.658
     17446,    417, 393.665
     17447,    467, 393.688
     17448,    379, 393.684
     17449,    421, 393.692
     17450,    440, 393.707
     17451,    391, 393.706
     17452,    405, 393.709
     17453,    422, 393.718
     17454,    355, 393.706
     17455,    446, 393.722
     17456,    369, 393.715
     17457,    386, 393.712
     17458,    372, 393.706
     17459,    356, 393.694
     17460,    383, 393.690
     17461,    420, 393.699
# Time (s), Counts, Avg Counts in 1 seconds
     17462,    415, 393.705
     17463,    416, 393.712
     17464,    380, 393.708
     17465,    418, 393.716
     17466,    413, 393.722
     17467,    361, 393.711
     17468,    364, 393.702
     17469,    385, 393.699
     17470,    424, 393.709
     17471,    369, 393.701
     17472,    369, 393.693
     17473,    343, 393.678
     17474,    370, 393.670
     17475,    417, 393.677
     17476,    362, 393.668
     17477,    394, 393.668
     17478,    438, 393.682
     17479,    401, 393.684
     17480,    495, 393.715
     17481,    383, 393.712
     17482,    461, 393.733
     17483,    377, 393.728
     17484,    415, 393.734
     17485,    420, 393.742
     17486,    383, 393.739
     17487,    432, 393.751
     17488,    399, 393.753
     17489,    388, 393.751
     17490,    318, 393.727
     17491,    366, 393.719
     17492,    382, 393.715
     17493,    422, 393.724
     17494,    390, 393.723
     17495,    399, 393.724
     17496,    420, 393.733
     17497,    396, 393.733
     17498,    378, 393.728
     17499,    341, 393.712
     17500,    412, 393.718
     17501,    386, 393.715
     17502,    420, 393.723
     17503,    380, 393.719
     17504,    383, 393.716
     17505,    359, 393.705
     17506,    368, 393.697
     17507,    368, 393.689
     17508,    321, 393.667
     17509,    370, 393.660
     17510,    369, 393.652
     17511,    361, 393.642
     17512,    377, 393.637
     17513,    412, 393.643
     17514,    354, 393.630
     17515,    422, 393.639
     17516,    369, 393.631
     17517,    330, 393.612
     17518,    395, 393.612
     17519,    413, 393.618
     17520,    371, 393.611
     17521,    389, 393.610
     17522,    364, 393.601
     17523,    383, 393.598
     17524,    317, 393.574
     17525,    383, 393.571
     17526,    345, 393.556
     17527,    357, 393.545
     17528,    411, 393.550
     17529,    382, 393.547
     17530,    354, 393.535
     17531,    458, 393.554
     17532,    346, 393.540
     17533,    365, 393.531
     17534,    372, 393.524
     17535,    396, 393.525
     17536,    372, 393.519
     17537,    383, 393.515
     17538,    373, 393.509
     17539,    383, 393.506
     17540,    405, 393.509
     17541,    379, 393.505
     17542,    388, 393.503
     17543,    413, 393.509
     17544,    426, 393.519
     17545,    420, 393.527
     17546,    353, 393.515
     17547,    334, 393.497
     17548,    384, 393.494
     17549,    369, 393.486
     17550,    414, 393.493
     17551,    388, 393.491
     17552,    322, 393.469
     17553,    473, 393.493
     17554,    386, 393.491
     17555,    390, 393.490
     17556,    371, 393.483
     17557,    398, 393.485
     17558,    400, 393.487
     17559,    347, 393.473
     17560,    383, 393.469
     17561,    337, 393.452
# Time (s), Counts, Avg Counts in 1 seconds
     17562,    427, 393.462
     17563,    418, 393.470
     17564,    419, 393.478
     17565,    419, 393.485
     17566,    383, 393.482
     17567,    450, 393.499
     17568,    386, 393.497
     17569,    368, 393.489
     17570,    399, 393.491
     17571,    369, 393.484
     17572,    452, 393.501
     17573,    367, 393.493
     17574,    465, 393.515
     17575,    387, 393.513
     17576,    412, 393.518
     17577,    369, 393.511
     17578,    386, 393.509
     17579,    394, 393.509
     17580,    403, 393.512
     17581,    408, 393.516
     17582,    381, 393.512
     17583,    392, 393.512
     17584,    402, 393.514
     17585,    395, 393.515
     17586,    334, 393.497
     17587,    394, 393.497
     17588,    359, 393.487
     17589,    354, 393.475
     17590,    396, 393.476
     17591,    408, 393.480
     17592,    439, 393.494
     17593,    394, 393.494
     17594,    369, 393.486
     17595,    359, 393.476
     17596,    419, 393.484
     17597,    415, 393.490
     17598,    404, 393.493
     17599,    398, 393.495
     17600,    420, 393.503
     17601,    359, 393.492
     17602,    413, 393.498
     17603,    393, 393.498
     17604,    398, 393.499
     17605,    418, 393.507
     17606,    411, 393.512
     17607,    397, 393.513
     17608,    416, 393.520
     17609,    354, 393.508
     17610,    374, 393.502
     17611,    380, 393.498
     17612,    339, 393.482
     17613,    411, 393.487
     17614,    415, 393.493
     17615,    342, 393.478
     17616,    308, 393.453
     17617,    388, 393.451
     17618,    418, 393.458
     17619,    415, 393.465
     17620,    331, 393.446
     17621,    426, 393.456
     17622,    423, 393.464
     17623,    399, 393.466
     17624,    396, 393.467
     17625,    348, 393.453
     17626,    392, 393.453
     17627,    408, 393.457
     17628,    372, 393.451
     17629,    393, 393.451
     17630,    400, 393.453
     17631,    424, 393.462
     17632,    393, 393.462
     17633,    363, 393.453
     17634,    415, 393.459
     17635,    359, 393.449
     17636,    353, 393.437
     17637,    406, 393.441
     17638,    373, 393.434
     17639,    403, 393.437
     17640,    348, 393.424
     17641,    362, 393.415
     17642,    368, 393.407
     17643,    370, 393.400
     17644,    376, 393.395
     17645,    342, 393.380
     17646,    403, 393.383
     17647,    446, 393.398
     17648,    386, 393.396
     17649,    394, 393.396
     17650,    382, 393.393
     17651,    333, 393.375
     17652,    389, 393.374
     17653,    450, 393.390
     17654,    453, 393.408
     17655,    442, 393.422
     17656,    416, 393.429
     17657,    428, 393.439
     17658,    387, 393.437
     17659,    423, 393.446
     17660,    406, 393.450
     17661,    373, 393.444
# Time (s), Counts, Avg Counts in 1 seconds
     17662,    454, 393.461
     17663,    384, 393.459
     17664,    397, 393.460
     17665,    413, 393.465
     17666,    404, 393.468
     17667,    409, 393.473
     17668,    436, 393.486
     17669,    398, 393.487
     17670,    415, 393.493
     17671,    389, 393.492
     17672,    369, 393.485
     17673,    411, 393.490
     17674,    387, 393.488
     17675,    423, 393.497
     17676,    393, 393.496
     17677,    428, 393.507
     17678,    371, 393.500
     17679,    420, 393.508
     17680,    387, 393.506
     17681,    369, 393.499
